query_id,perturbation_type,perturbation_level,ground_truth,llm_guess,llm_latency,prompt_tokens,completion_tokens,cost_usd
15609,missing,3,B,B,4458.593041985296,662,2,0.00010120000000000001
8541,token,3,A,A,4461.396957980469,792,2,0.0001207
12038,format,3,B,C,4420.840000006137,751,2,0.00011454999999999999
8835,token,3,C,C,4409.283249988221,882,2,0.00013419999999999998
16700,none,0,C,C,4424.3149170069955,896,2,0.0001363
8542,token,3,B,B,4426.036584016401,1072,2,0.0001627
15610,missing,3,C,C,4419.553917017765,789,2,0.00012025
8880,token,3,D,D,4411.966750019928,868,2,0.00013209999999999999
15612,missing,3,D,D,4415.15045799315,548,2,8.410000000000001e-05
12039,format,3,C,C,4419.7868749906775,639,2,9.775e-05
16701,none,0,D,D,4417.609791998984,729,2,0.00011125
12040,format,3,D,D,4415.609332994791,572,2,8.77e-05
16702,none,0,A,A,4557.507749996148,680,2,0.0001039
15613,missing,3,A,A,4551.417249982478,818,2,0.0001246
16703,none,0,B,B,4551.030000002356,825,2,0.00012565000000000002
8881,token,3,A,A,4552.9343750094995,1083,2,0.00016434999999999998
15615,missing,3,B,B,4550.851625012001,759,2,0.00011575
16704,none,0,C,C,4548.096290993271,1062,2,0.0001612
12041,format,3,A,B,4557.189874991309,1034,2,0.000157
12042,format,3,B,Z,4551.497374981409,647,2,9.895e-05
12045,format,3,C,C,4694.869290979113,824,2,0.0001255
15620,missing,3,C,C,4705.839500005823,633,2,9.685000000000001e-05
9704,token,3,C,C,4694.580542010954,595,2,9.115e-05
15621,missing,3,D,D,4698.986290983157,438,2,6.76e-05
15622,missing,3,A,A,4695.21012500627,549,2,8.425e-05
12046,format,3,D,D,4698.952250008006,621,2,9.504999999999999e-05
9701,token,3,B,C,5830.103165993933,1293,2,0.00019585
9705,token,3,D,D,4699.027750000823,1021,2,0.00015505
16706,none,0,A,A,4698.758207989158,863,2,0.00013135
16705,none,0,D,D,4704.371208004886,799,2,0.00012175
12355,format,3,A,B,4736.909375002142,1209,2,0.00018325
16708,none,0,C,C,4725.300582998898,773,2,0.00011784999999999999
12416,format,3,B,B,4728.495124989422,1122,2,0.0001702
16707,none,0,B,B,4741.256665991386,1149,2,0.00017425
15623,missing,3,B,B,4737.233207997633,1162,2,0.0001762
11790,token,3,B,B,4734.132707992103,610,2,9.340000000000001e-05
11108,token,3,A,A,4743.995875003748,946,2,0.0001438
15624,missing,3,C,C,4708.923334022984,798,2,0.00012159999999999999
12542,format,3,D,A,4695.959208009299,1255,2,0.00019015000000000001
12535,format,3,C,C,4715.491249982733,1249,2,0.00018925
16709,none,0,D,D,4706.7965420137625,1347,2,0.00020395
16710,none,0,A,A,4702.213459007908,1017,2,0.00015445
15625,missing,3,D,B,4706.087208003737,501,2,7.705e-05
11902,token,3,D,D,4704.299000004539,1072,2,0.0001627
15627,missing,3,A,A,4702.56220799638,801,2,0.00012205
16711,none,0,B,B,4884.3214999942575,1048,2,0.0001591
11908,token,3,A,A,4890.767665987369,641,2,9.805e-05
16094,missing,3,C,Z,4877.576499973657,335,2,5.215e-05
11863,token,3,C,B,5858.368834014982,707,2,0.00010795000000000001
15628,missing,3,B,B,4885.412833013106,1042,2,0.0001582
12686,format,3,C,C,4877.974709001137,1030,2,0.0001564
12661,format,3,B,A,4883.062500011874,543,2,8.335e-05
12607,format,3,A,A,5851.03129100753,1052,2,0.00015969999999999998
16712,none,0,C,C,4881.990084017161,775,2,0.00011815000000000001
11911,token,3,B,C,4883.714666997548,786,2,0.0001198
12714,format,3,D,C,4841.917375015328,1116,2,0.00016930000000000002
11922,token,3,C,C,4851.492749992758,646,2,9.88e-05
16713,none,0,D,D,4856.737207999686,750,2,0.0001144
16714,none,0,A,A,4846.482042019488,1141,2,0.00017305
12910,format,3,A,A,4844.6190409886185,1450,2,0.0002194
11928,token,3,D,D,4848.899208009243,612,2,9.37e-05
16532,missing,3,A,A,4846.823166997638,523,2,8.035000000000002e-05
11965,token,3,A,B,4843.586250004591,1362,2,0.0002062
16536,missing,3,B,B,4808.647708996432,870,2,0.0001324
16552,missing,3,C,D,4800.45587499626,360,2,5.59e-05
11998,token,3,C,A,4798.108334012795,793,2,0.00012085
11970,token,3,B,A,4813.327124982607,918,2,0.0001396
16715,none,0,B,B,6026.592457987135,629,2,9.625e-05
16716,none,0,C,C,4809.991124988301,724,2,0.0001105
12914,format,3,C,C,4807.524124975316,1048,2,0.0001591
12912,format,3,B,B,4816.825208981754,1157,2,0.00017544999999999998
16099,missing,3,D,D,6044.7554160200525,670,2,0.00010240000000000001
16717,none,0,D,D,4812.2775410010945,1224,2,0.0001855
12920,format,3,D,D,4803.80583301303,1328,2,0.00020109999999999998
16562,missing,3,D,B,4810.084625001764,1081,2,0.00016405
12003,token,3,D,C,4808.3919170021545,641,2,9.805e-05
12012,token,3,A,B,4803.718125011073,1028,2,0.0001561
16718,none,0,A,A,4808.111124992138,796,2,0.0001213
16563,missing,3,A,Z,4807.139874988934,577,2,8.845000000000001e-05
12926,format,3,A,A,4806.480708008166,1040,2,0.00015790000000000002
16719,none,0,B,B,4987.927667010808,618,2,9.460000000000001e-05
16606,missing,3,B,B,4981.074999988778,914,2,0.000139
16721,none,0,D,D,4977.688916987972,1196,2,0.00018130000000000002
12020,token,3,B,B,4984.362249990227,658,2,0.0001006
16638,missing,3,C,C,4982.071624981472,526,2,8.08e-05
12931,format,3,C,C,4981.44604099798,1368,2,0.0002071
16720,none,0,C,C,4984.770332986955,975,2,0.00014815
12929,format,3,B,B,4987.6939590030815,958,2,0.0001456
16663,missing,3,A,Z,4705.672042007791,576,2,8.829999999999999e-05
12933,format,3,D,D,4714.772208011709,1285,2,0.00019465000000000002
12024,token,3,D,D,4718.772166001145,524,2,8.05e-05
16650,missing,3,D,A,5948.494625015883,706,2,0.00010779999999999999
16722,none,0,A,B,4714.35870800633,850,2,0.0001294
16670,missing,3,B,B,4708.016874996247,475,2,7.315e-05
15245,format,3,A,B,4712.273374985671,844,2,0.0001285
12023,token,3,C,C,5952.732999983709,972,2,0.00014769999999999999
12025,token,3,A,A,4712.058249977417,734,2,0.000112
17412,none,0,B,C,4711.217000003671,744,2,0.0001135
15258,format,3,B,C,4578.184583981056,474,2,7.3e-05
17419,none,0,D,C,4566.63462499273,1068,2,0.00016209999999999998
12026,token,3,B,B,4583.202000008896,1115,2,0.00016915000000000002
15263,format,3,C,C,4575.336958019761,750,2,0.0001144
17417,none,0,C,D,4583.057042007567,940,2,0.0001429
16676,missing,3,C,Z,4578.133208007785,317,2,4.9449999999999996e-05
16683,missing,3,D,Z,4573.213750001742,514,2,7.9e-05
15425,format,3,D,A,4572.662749997107,926,2,0.0001408
12028,token,3,C,C,4576.516667002579,562,2,8.620000000000001e-05
12029,token,3,D,D,4392.216875014128,768,2,0.0001171
16689,missing,3,A,Z,4390.038207988255,551,2,8.455e-05
17422,none,0,A,A,4395.97962499829,1092,2,0.0001657
15435,format,3,A,A,4390.419834002387,705,2,0.00010765
15454,format,3,B,D,4384.880208002869,1006,2,0.0001528
12030,token,3,A,A,4389.4592089927755,771,2,0.00011755
17423,none,0,B,B,4388.482707989169,891,2,0.00013555000000000002
16691,missing,3,B,B,4387.745874992106,833,2,0.00012685
17425,none,0,C,D,4399.104584008455,898,2,0.00013659999999999999
12031,token,3,B,B,4406.723666994367,713,2,0.00010885
15466,format,3,C,C,4398.828707984649,854,2,0.00013
17448,none,0,D,C,4396.801208000397,601,2,9.205e-05
15592,format,3,D,D,4395.223583007464,799,2,0.00012175
16695,missing,3,C,C,4402.026875002775,744,2,0.0001135
16697,missing,3,D,Z,4397.352041996783,421,2,6.505e-05
12033,token,3,C,C,4400.212832988473,519,2,7.975e-05
15607,format,3,A,A,4752.065334003419,1047,2,0.00015895
12035,token,3,D,D,4761.650667001959,589,2,9.025e-05
16699,missing,3,B,B,4754.1257919801865,518,2,7.960000000000001e-05
17478,none,0,B,B,4755.775541998446,583,2,8.935e-05
17452,none,0,A,D,4767.565749993082,882,2,0.00013419999999999998
15609,format,3,B,B,4754.5487500028685,945,2,0.00014365
17490,none,0,C,C,4752.965291991131,886,2,0.00013480000000000002
16698,missing,3,A,A,4763.406874990324,426,2,6.58e-05
12036,token,3,A,A,4759.613791014999,899,2,0.00013675
12038,token,3,B,C,4755.830249981955,1003,2,0.00015235
16700,missing,3,C,C,4782.24554201006,599,2,9.175e-05
15610,format,3,C,C,4786.996167007601,789,2,0.00012025
12040,token,3,D,D,4775.733791000675,637,2,9.745e-05
17492,none,0,D,B,4780.976042005932,936,2,0.00014230000000000002
16701,missing,3,D,D,4779.433124989737,422,2,6.52e-05
12039,token,3,C,C,4783.824750018539,694,2,0.000106
16702,missing,3,A,A,4775.375874974998,680,2,0.0001039
17514,none,0,A,A,4777.347291994374,808,2,0.00012309999999999998
15612,format,3,D,D,4780.575499986298,994,2,0.000151
15613,format,3,A,A,5000.468709011329,944,2,0.0001435
17543,none,0,B,B,4994.9347079964355,830,2,0.0001264
12041,token,3,A,B,5005.280040990328,1034,2,0.000157
16703,missing,3,B,B,4999.399542022729,495,2,7.615000000000001e-05
16704,missing,3,C,C,4995.463667000877,849,2,0.00012925
12042,token,3,B,Z,4998.0747080117,793,2,0.00012085
15615,format,3,B,B,4999.7828750056215,759,2,0.00011575
17545,none,0,C,C,4998.131958011072,783,2,0.00011935
15620,format,3,C,C,5015.04762499826,1035,2,0.00015715
12045,token,3,C,C,5015.440707997186,824,2,0.0001255
15621,format,3,D,D,5010.76354199904,810,2,0.00012340000000000002
16705,missing,3,D,D,5012.6515830052085,799,2,0.00012175
12046,token,3,D,D,5010.622000001604,841,2,0.00012805
17598,none,0,A,C,5010.073500016006,696,2,0.0001063
16706,missing,3,A,Z,5009.4110000063665,520,2,7.99e-05
17567,none,0,D,B,5016.544457990676,985,2,0.00014965
16707,missing,3,B,B,4900.535207998473,840,2,0.00012790000000000002
12355,token,3,A,B,4909.664834005525,1234,2,0.000187
15622,format,3,A,A,4916.3216250017285,491,2,7.555e-05
12416,token,3,B,D,4904.188375017839,1291,2,0.00019555
16708,missing,3,C,C,4902.032165991841,704,2,0.0001075
15623,format,3,B,B,4906.559625000227,1047,2,0.00015895
15624,format,3,C,C,4901.972874999046,706,2,0.00010779999999999999
17633,none,0,D,C,5273.975541000254,759,2,0.00011575
17626,none,0,C,C,6331.49029201013,1119,2,0.00016975
17655,none,0,B,B,5257.556875003502,870,2,0.0001324
16710,missing,3,A,A,5268.918415997177,675,2,0.00010315
15625,format,3,D,B,5273.5681669728365,772,2,0.0001177
12535,token,3,C,C,6337.084458995378,1249,2,0.00018925
17601,none,0,B,B,6347.251125000184,1125,2,0.00017065
17637,none,0,A,B,5272.4500829936005,733,2,0.00011185000000000001
16709,missing,3,D,D,5278.231333009899,1347,2,0.00020395
16711,missing,3,B,B,5137.9842500027735,1048,2,0.0001591
12661,token,3,B,A,5135.8772499952465,649,2,9.925e-05
17685,none,0,C,C,5134.3527090211865,1193,2,0.00018085
15628,format,3,B,B,5142.330542003037,921,2,0.00014005000000000002
17686,none,0,D,D,5129.53470798675,772,2,0.0001177
12607,token,3,A,A,6390.675292001106,1186,2,0.0001798
15627,format,3,A,A,6392.764457996236,801,2,0.00012205
16712,missing,3,C,C,5135.615499981213,594,2,9.1e-05
12542,token,3,D,A,6398.1446250109,1255,2,0.00019015000000000001
16713,missing,3,D,D,5011.3527920038905,507,2,7.795e-05
17687,none,0,A,Z,5007.1413340047,893,2,0.00013585
16099,format,3,D,D,5011.304832994938,613,2,9.385e-05
16532,format,3,A,A,5005.557708005654,737,2,0.00011245000000000001
12910,token,3,A,A,5004.854291997617,1450,2,0.0002194
17688,none,0,B,B,5004.180624993751,529,2,8.125e-05
12714,token,3,D,C,5011.4727090112865,1561,2,0.00023605
16094,format,3,C,C,6362.891541997669,661,2,0.00010105
12686,token,3,C,C,6362.25249999552,1164,2,0.0001765
16714,missing,3,A,A,6333.825541980332,1141,2,0.00017305
12912,token,3,B,B,5113.846457999898,1539,2,0.00023275
16716,missing,3,C,C,5115.990624995902,724,2,0.0001105
16715,missing,3,B,B,5127.430167020066,629,2,9.625e-05
16536,format,3,B,B,5126.435457990738,870,2,0.0001324
12914,token,3,C,C,5115.2884590264875,1274,2,0.000193
17689,none,0,C,C,5119.742999988375,934,2,0.000142
16552,format,3,C,C,5117.566792003345,1028,2,0.0001561
17690,none,0,D,C,4910.511041991413,1187,2,0.00017994999999999998
16717,missing,3,D,D,4909.602792002261,1224,2,0.0001855
16563,format,3,A,C,4898.892208002508,825,2,0.00012565000000000002
16562,format,3,D,B,4916.514375014231,1167,2,0.00017695
12920,token,3,D,D,4911.4962089806795,2189,2,0.0003302499999999999
16718,missing,3,A,A,4908.752541989088,796,2,0.0001213
16719,missing,3,B,B,5116.888749995269,280,2,4.3899999999999996e-05
16638,format,3,C,C,5108.933084004093,986,2,0.0001498
17692,none,0,A,A,6238.196624995908,834,2,0.000127
16606,format,3,B,B,5116.569292003987,914,2,0.000139
17696,none,0,C,C,5113.4870829992,754,2,0.000115
12926,token,3,A,A,6236.569417000283,1130,2,0.00017140000000000002
17695,none,0,B,B,6236.178374994779,816,2,0.00012429999999999999
17697,none,0,D,B,5110.382707993267,489,2,7.525e-05
12929,token,3,B,B,5118.00045898417,1079,2,0.00016375
16720,missing,3,C,C,5115.931749984156,412,2,6.369999999999999e-05
16721,missing,3,D,D,5111.113833001582,1196,2,0.00018130000000000002
16650,format,3,D,D,5017.572125012521,1216,2,0.0001843
12933,token,3,D,D,5010.700832994189,1467,2,0.00022195
16722,missing,3,A,Z,5007.904832978966,416,2,6.429999999999999e-05
15245,token,3,A,B,5005.670415994246,963,2,0.00014635
12931,token,3,C,C,6233.898750011576,1544,2,0.0002335
17698,none,0,A,B,5011.326459003612,620,2,9.49e-05
16670,format,3,B,B,5004.4154999777675,1021,2,0.00015505
16663,format,3,A,B,5009.710457990877,875,2,0.00013315
17701,none,0,C,C,4650.185792008415,799,2,0.00012175
16676,format,3,C,B,4643.53033300722,648,2,9.910000000000001e-05
15258,token,3,B,C,4657.757374981884,535,2,8.215e-05
17417,missing,3,C,D,4651.149665995035,940,2,0.0001429
16683,format,3,D,B,4645.430042000953,1418,2,0.00021459999999999998
17412,missing,3,B,C,5976.802041986957,484,2,7.45e-05
17699,none,0,B,B,5978.418790997239,878,2,0.0001336
15263,token,3,C,C,4650.529209000524,840,2,0.00012790000000000002
17419,missing,3,D,C,4648.890416981885,1068,2,0.00016209999999999998
15425,token,3,D,D,4707.58845799719,966,2,0.00014680000000000002
15435,token,3,A,A,4697.833959013224,939,2,0.00014275
17703,none,0,A,A,4709.642250003526,997,2,0.00015145
17702,none,0,D,D,5927.947207994293,959,2,0.00014575
17422,missing,3,A,A,4709.236583003076,741,2,0.00011305
16689,format,3,A,A,4706.351875007385,767,2,0.00011695
17704,none,0,B,B,4704.099375026999,1095,2,0.00016615
17423,missing,3,B,D,4711.204958992312,577,2,8.845000000000001e-05
15466,token,3,C,C,4693.8715419964865,1042,2,0.0001582
16695,format,3,C,C,4697.070041002007,655,2,0.00010015000000000001
16691,format,3,B,A,4704.288250009995,744,2,0.0001135
17705,none,0,C,C,4700.790083996253,924,2,0.0001405
15592,token,3,D,D,4691.434541979106,968,2,0.0001471
17706,none,0,D,D,4695.56641698,733,2,0.00011185000000000001
15454,token,3,B,D,4704.476917017018,1006,2,0.0001528
17425,missing,3,C,D,4701.758500013966,898,2,0.00013659999999999999
17452,missing,3,A,D,4802.8392090054695,882,2,0.00013419999999999998
17707,none,0,A,C,4806.4697080117185,1158,2,0.00017559999999999999
16699,format,3,B,B,4804.0500420029275,990,2,0.0001504
15609,token,3,B,B,4803.499500005273,1446,2,0.0002188
17709,none,0,B,B,4807.594874990173,922,2,0.0001402
17448,missing,3,D,C,5923.856917012017,601,2,9.205e-05
16698,format,3,A,A,4811.340207990725,510,2,7.840000000000001e-05
15607,token,3,A,A,4810.362249991158,1441,2,0.00021805000000000001
16697,format,3,D,D,5924.255374993663,645,2,9.865e-05
17490,missing,3,C,C,4890.325915999711,539,2,8.275e-05
16700,format,3,C,C,4885.247625003103,896,2,0.0001363
17711,none,0,C,C,4902.12933300063,920,2,0.0001399
17492,missing,3,D,Z,4890.87791700149,260,2,4.09e-05
16701,format,3,D,D,4890.067875006935,660,2,0.0001009
15612,token,3,D,D,4889.500499994028,1073,2,0.00016285
17713,none,0,A,A,4888.91550002154,621,2,9.504999999999999e-05
15610,token,3,C,B,4895.801250007935,836,2,0.0001273
17478,missing,3,B,B,5863.914332992863,583,2,8.935e-05
17712,none,0,D,B,4895.639832975576,855,2,0.00013015
17543,missing,3,B,B,5004.791708022822,830,2,0.0001264
17514,missing,3,A,A,5016.207166976528,808,2,0.00012309999999999998
15615,token,3,B,B,5007.66004199977,759,2,0.00011575
16703,format,3,B,B,5009.338042000309,825,2,0.00012565000000000002
18243,none,0,B,D,5012.338500004262,991,2,0.00015055
15613,token,3,A,A,5014.50737498817,1239,2,0.00018775
16702,format,3,A,A,5021.61183298449,598,2,9.16e-05
17545,missing,3,C,C,4903.84012501454,783,2,0.00011935
17567,missing,3,D,B,4899.292916001286,985,2,0.00014965
15620,token,3,C,C,4906.932957994286,1420,2,0.0002149
18276,none,0,C,C,4912.090291007189,803,2,0.00012235
18278,none,0,A,A,4902.071874996182,686,2,0.0001048
16705,format,3,D,D,4904.908166994574,729,2,0.00011125
15621,token,3,D,D,4904.288666992215,917,2,0.00013945
18277,none,0,D,D,4908.492915972602,834,2,0.000127
16706,format,3,A,A,4909.633957984624,776,2,0.0001183
17598,missing,3,A,C,4911.4996250136755,696,2,0.0001063
17626,missing,3,C,Z,4896.721208002418,538,2,8.26e-05
18280,none,0,C,C,4898.01395800896,610,2,9.340000000000001e-05
16704,format,3,C,C,6138.081125012832,1062,2,0.0001612
17601,missing,3,B,B,4907.698499999242,1125,2,0.00017065
15623,token,3,B,B,4905.429874983383,1162,2,0.0001762
16707,format,3,B,B,4907.186041004024,1149,2,0.00017425
15622,token,3,A,A,4912.2709579824,549,2,8.425e-05
18279,none,0,B,B,4910.940832982305,901,2,0.00013705000000000002
17633,missing,3,D,C,5075.06537498557,759,2,0.00011575
15624,token,3,C,C,5087.675375019899,798,2,0.00012159999999999999
16708,format,3,C,C,5095.670916984091,692,2,0.00010570000000000001
17637,missing,3,A,B,5077.242499974091,733,2,0.00011185000000000001
15625,token,3,D,B,5080.60312498128,772,2,0.0001177
19207,none,0,D,C,5085.928332991898,713,2,0.00010885
16709,format,3,D,D,5082.955000019865,1347,2,0.00020395
19247,none,0,A,A,5081.329790991731,710,2,0.0001084
16710,format,3,A,A,5079.098332993453,1017,2,0.00015445
17685,missing,3,C,C,4764.453416981269,1017,2,0.00015445
19249,none,0,C,B,4766.736582998419,1014,2,0.000154
19248,none,0,B,B,4782.738415990025,585,2,8.965000000000001e-05
16712,format,3,C,C,4771.255500003463,706,2,0.00010779999999999999
15628,token,3,B,B,4775.772291992325,1042,2,0.0001582
15627,token,3,A,A,6166.3570840028115,1059,2,0.00016075
16711,format,3,B,B,4778.945707977982,1048,2,0.0001591
17655,missing,3,B,B,4784.295124991331,870,2,0.0001324
17686,missing,3,D,D,4853.523875004612,772,2,0.0001177
19250,none,0,D,D,4859.528583008796,968,2,0.0001471
16094,token,3,C,C,4861.336999980267,726,2,0.0001108
16714,format,3,A,A,4851.367957977345,1141,2,0.00017305
16099,token,3,D,D,4855.424584005959,670,2,0.00010240000000000001
17687,missing,3,A,Z,4853.150874987477,893,2,0.00013585
19539,none,0,A,A,4854.78324998985,1012,2,0.0001537
16713,format,3,D,D,4858.085417014081,750,2,0.0001144
19552,none,0,B,B,4864.22879199381,751,2,0.00011454999999999999
16532,token,3,A,D,4865.638749994105,798,2,0.00012159999999999999
16552,token,3,C,D,4854.532042023493,1357,2,0.00020544999999999998
16716,format,3,C,C,4856.3619579945225,648,2,9.910000000000001e-05
17689,missing,3,C,C,4857.686499977717,412,2,6.369999999999999e-05
19554,none,0,D,D,4854.73470800207,625,2,9.565000000000001e-05
16536,token,3,B,B,4860.826249991078,1117,2,0.00016945
19553,none,0,C,C,4859.9468340107705,990,2,0.0001504
17688,missing,3,B,B,4866.117541998392,281,2,4.405e-05
16715,format,3,B,B,4865.705499978503,566,2,8.68e-05
16562,token,3,D,B,4901.251958013745,1590,2,0.00024040000000000002
17690,missing,3,D,C,4912.187334004557,1187,2,0.00017994999999999998
16717,format,3,D,D,4915.237832989078,1224,2,0.0001855
16718,format,3,A,A,4902.857375011081,796,2,0.0001213
16563,token,3,A,Z,4901.6761659877375,1065,2,0.00016165
20584,none,0,A,D,4906.581290997565,744,2,0.0001135
17692,missing,3,A,A,4905.9592919948045,834,2,0.000127
20592,none,0,D,D,5003.252082999097,1138,2,0.0001726
16720,format,3,C,C,5006.116167001892,975,2,0.00014815
16719,format,3,B,B,5023.0829999782145,573,2,8.785000000000001e-05
17697,missing,3,D,Z,5008.7295419943985,256,2,4.03e-05
17695,missing,3,B,B,6096.586416999344,816,2,0.00012429999999999999
20590,none,0,B,B,6098.088042024756,696,2,0.0001063
17696,missing,3,C,C,5015.4083329834975,560,2,8.59e-05
20591,none,0,C,C,5018.174374999944,767,2,0.00011695
16638,token,3,C,C,5014.002333016833,1150,2,0.0001744
16606,token,3,B,B,5025.335875019664,914,2,0.000139
16721,format,3,D,D,4922.901791986078,1196,2,0.00018130000000000002
20612,none,0,B,B,4914.609708008356,885,2,0.00013465
20593,none,0,A,A,4926.465208991431,1003,2,0.00015235
16650,token,3,D,A,4927.86712499219,1401,2,0.00021205
17698,missing,3,A,B,4924.355916999048,620,2,9.49e-05
16663,token,3,A,B,4922.655917005613,949,2,0.00014425
17699,missing,3,B,B,4920.560749975266,470,2,7.240000000000001e-05
16722,format,3,A,A,4924.68262501643,767,2,0.00011695
